Logging to file...
Dataset samples: 20000
######################Training Started######################
epoch   1 | iteration   100 | Loss 3.012745 | Acc 65.00% | WER 87.86%
epoch   5 | iteration  3900 | Loss 0.057763 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  4000 | Loss 0.000417 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  4100 | Loss 0.000199 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  4200 | Loss 0.051882 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  4300 | Loss 0.407604 | Acc 96.67% | WER 10.00%
epoch   5 | iteration  4400 | Loss 0.069853 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  4500 | Loss 0.047694 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  4600 | Loss 0.001569 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  4700 | Loss 0.221612 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  4800 | Loss 0.200788 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  4900 | Loss 0.267558 | Acc 98.33% | WER 6.25%
epoch   5 | iteration  5000 | Loss 0.120767 | Acc 98.33% | WER 8.33%
epoch   5 | iteration  5100 | Loss 0.181578 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  5200 | Loss 0.000872 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  5300 | Loss 0.219424 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  5400 | Loss 0.128345 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  5500 | Loss 0.091015 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  5600 | Loss 0.100441 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  5700 | Loss 0.024902 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  5800 | Loss 0.552844 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  5900 | Loss 0.149993 | Acc 98.33% | WER 6.25%
epoch   5 | iteration  6000 | Loss 0.025074 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  6100 | Loss 0.188082 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  6200 | Loss 0.109619 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  6300 | Loss 0.043886 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  6400 | Loss 0.001596 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  6500 | Loss 0.204824 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  6600 | Loss 0.035152 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  6700 | Loss 0.000411 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  6800 | Loss 0.131302 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  6900 | Loss 0.191773 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  7000 | Loss 0.204161 | Acc 98.33% | WER 3.85%
Average Training Loss of Epoch 5: 0.108004 | Acc: 99.84% | WER 0.42%
Average Validation Loss of Epoch 5: 0.611350 | Acc: 94.97% | WER: 13.95%
Average test Loss of Epoch 5: 0.419291 | Acc: 96.55% | WER: 10.19%
####################Epoch 5 Model Saved#####################
epoch   6 | iteration   100 | Loss 0.033363 | Acc 100.00% | WER 0.00%
epoch   6 | iteration   200 | Loss 0.004022 | Acc 100.00% | WER 0.00%
epoch   6 | iteration   300 | Loss 0.043979 | Acc 100.00% | WER 0.00%
epoch   6 | iteration   400 | Loss 0.387415 | Acc 100.00% | WER 0.00%
epoch   6 | iteration   500 | Loss 0.097323 | Acc 100.00% | WER 0.00%
epoch   6 | iteration   600 | Loss 0.001469 | Acc 100.00% | WER 0.00%
epoch   6 | iteration   700 | Loss 0.121021 | Acc 100.00% | WER 0.00%
epoch   6 | iteration   800 | Loss 0.126260 | Acc 100.00% | WER 0.00%
epoch   6 | iteration   900 | Loss 0.117587 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  1000 | Loss 0.000450 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  1100 | Loss 0.000291 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  1200 | Loss 0.314704 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  1300 | Loss 0.237320 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  1400 | Loss 0.028613 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  1500 | Loss 0.143641 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  1600 | Loss 0.264378 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  1700 | Loss 0.071628 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  1800 | Loss 0.066146 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  1900 | Loss 0.098990 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  2000 | Loss 0.345697 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  2100 | Loss 0.113476 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  2200 | Loss 0.001341 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  2300 | Loss 0.086773 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  2400 | Loss 0.063569 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  2500 | Loss 0.000734 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  2600 | Loss 0.000762 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  2700 | Loss 0.002635 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  2800 | Loss 0.137338 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  2900 | Loss 0.102025 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  3000 | Loss 0.014786 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  3100 | Loss 0.021612 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  3200 | Loss 0.217615 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  3300 | Loss 0.098586 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  3400 | Loss 0.060411 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  3500 | Loss 0.103317 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  3600 | Loss 0.001138 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  3700 | Loss 0.004370 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  3800 | Loss 0.029298 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  3900 | Loss 0.107350 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  4000 | Loss 0.061125 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  4100 | Loss 0.073148 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  4200 | Loss 0.119399 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  4300 | Loss 0.004999 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  4400 | Loss 0.149945 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  4500 | Loss 0.045917 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  4600 | Loss 0.003849 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  4700 | Loss 0.200145 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  4800 | Loss 0.238170 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  4900 | Loss 0.001453 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  5000 | Loss 0.000968 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  5100 | Loss 0.000989 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  5200 | Loss 0.077477 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  5300 | Loss 0.001024 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  5400 | Loss 0.000197 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  5500 | Loss 0.106353 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  5600 | Loss 0.032708 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  5700 | Loss 0.001284 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  5800 | Loss 0.180437 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  5900 | Loss 0.113497 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  6000 | Loss 0.299361 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  6100 | Loss 0.059755 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  6200 | Loss 0.075196 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  6300 | Loss 0.254930 | Acc 98.33% | WER 5.00%
epoch   6 | iteration  6400 | Loss 0.082947 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  6500 | Loss 0.091038 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  6600 | Loss 0.188874 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  6700 | Loss 0.003216 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  6800 | Loss 0.007491 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  6900 | Loss 0.005458 | Acc 100.00% | WER 0.00%
epoch   6 | iteration  7000 | Loss 0.194878 | Acc 100.00% | WER 0.00%
Average Training Loss of Epoch 6: 0.070613 | Acc: 99.97% | WER 0.09%
Average Validation Loss of Epoch 6: 0.578471 | Acc: 95.01% | WER: 13.87%
Average test Loss of Epoch 6: 0.396502 | Acc: 96.61% | WER: 10.01%
####################Epoch 6 Model Saved#####################
epoch   7 | iteration   100 | Loss 0.067531 | Acc 100.00% | WER 0.00%
epoch   7 | iteration   200 | Loss 0.005056 | Acc 100.00% | WER 0.00%
epoch   7 | iteration   300 | Loss 0.072419 | Acc 100.00% | WER 0.00%
epoch   7 | iteration   400 | Loss 0.016876 | Acc 100.00% | WER 0.00%
epoch   7 | iteration   500 | Loss 0.082048 | Acc 100.00% | WER 0.00%
epoch   7 | iteration   600 | Loss 0.076363 | Acc 100.00% | WER 0.00%
epoch   7 | iteration   700 | Loss 0.172305 | Acc 100.00% | WER 0.00%
epoch   7 | iteration   800 | Loss 0.065393 | Acc 100.00% | WER 0.00%
epoch   7 | iteration   900 | Loss 0.205378 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  1000 | Loss 0.158576 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  1100 | Loss 0.000899 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  1200 | Loss 0.018650 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  1300 | Loss 0.113034 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  1400 | Loss 0.009888 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  1500 | Loss 0.076753 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  1600 | Loss 0.173580 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  1700 | Loss 0.148216 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  1800 | Loss 0.083877 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  1900 | Loss 0.181677 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  2000 | Loss 0.024277 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  2100 | Loss 0.123214 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  2200 | Loss 0.172181 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  2300 | Loss 0.069829 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  2400 | Loss 0.001522 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  2500 | Loss 0.039818 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  2600 | Loss 0.066570 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  2700 | Loss 0.000297 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  2800 | Loss 0.045133 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  2900 | Loss 0.003589 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  3000 | Loss 0.021541 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  3100 | Loss 0.078068 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  3200 | Loss 0.118039 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  3300 | Loss 0.028268 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  3400 | Loss 0.111953 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  3500 | Loss 0.044785 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  3600 | Loss 0.010559 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  3700 | Loss 0.000675 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  3800 | Loss 0.187017 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  3900 | Loss 0.005122 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  4000 | Loss 0.062651 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  4100 | Loss 0.016680 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  4200 | Loss 0.200254 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  4300 | Loss 0.039232 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  4400 | Loss 0.002317 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  4500 | Loss 0.013739 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  4600 | Loss 0.001419 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  4700 | Loss 0.023319 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  4800 | Loss 0.088185 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  4900 | Loss 0.001037 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  5000 | Loss 0.080804 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  5100 | Loss 0.260990 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  5200 | Loss 0.050597 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  5300 | Loss 0.120595 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  5400 | Loss 0.000429 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  5500 | Loss 0.009045 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  5600 | Loss 0.084214 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  5700 | Loss 0.012771 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  5800 | Loss 0.019299 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  5900 | Loss 0.001681 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  6000 | Loss 0.064361 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  6100 | Loss 0.084100 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  6200 | Loss 0.025384 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  6300 | Loss 0.083937 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  6400 | Loss 0.001812 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  6500 | Loss 0.002344 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  6600 | Loss 0.000378 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  6700 | Loss 0.003382 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  6800 | Loss 0.036072 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  6900 | Loss 0.000410 | Acc 100.00% | WER 0.00%
epoch   7 | iteration  7000 | Loss 0.021461 | Acc 100.00% | WER 0.00%
Average Training Loss of Epoch 7: 0.043649 | Acc: 99.99% | WER 0.03%
Average Validation Loss of Epoch 7: 0.559486 | Acc: 95.02% | WER: 13.85%
Average test Loss of Epoch 7: 0.383176 | Acc: 96.61% | WER: 10.00%
####################Epoch 7 Model Saved#####################
epoch   8 | iteration   100 | Loss 0.008026 | Acc 100.00% | WER 0.00%
epoch   8 | iteration   200 | Loss 0.000134 | Acc 100.00% | WER 0.00%
epoch   8 | iteration   300 | Loss 0.000621 | Acc 100.00% | WER 0.00%
epoch   8 | iteration   400 | Loss 0.041236 | Acc 100.00% | WER 0.00%
