Logging to file...
Dataset samples: 20654
######################Training Started######################
epoch   1 | iteration   100 | Loss 2.364510 | Acc 75.00% | WER 72.22% | BLEU-4 0.00
epoch   3 | iteration  7200 | Loss 0.720111 | Acc 93.33% | WER 11.72% | BLEU-4 58.97
epoch   3 | iteration  7300 | Loss 0.010141 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  7400 | Loss 0.389403 | Acc 98.33% | WER 5.56% | BLEU-4 83.33
epoch   3 | iteration  7500 | Loss 0.569792 | Acc 96.67% | WER 6.25% | BLEU-4 80.77
epoch   3 | iteration  7600 | Loss 0.002174 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  7700 | Loss 0.003031 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  7800 | Loss 0.004594 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  7900 | Loss 0.003094 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  8000 | Loss 0.158637 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  8100 | Loss 0.018675 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  8200 | Loss 0.809949 | Acc 93.33% | WER 15.71% | BLEU-4 32.78
epoch   3 | iteration  8300 | Loss 0.297951 | Acc 96.67% | WER 9.09% | BLEU-4 62.50
epoch   3 | iteration  8400 | Loss 0.195850 | Acc 98.33% | WER 7.14% | BLEU-4 75.00
epoch   3 | iteration  8500 | Loss 0.282432 | Acc 98.33% | WER 5.56% | BLEU-4 75.00
epoch   3 | iteration  8600 | Loss 0.055917 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  8700 | Loss 0.235941 | Acc 96.67% | WER 10.00% | BLEU-4 78.57
epoch   3 | iteration  8800 | Loss 0.031483 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  8900 | Loss 0.094913 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  9000 | Loss 0.309239 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  9100 | Loss 0.125805 | Acc 98.33% | WER 5.56% | BLEU-4 75.00
epoch   3 | iteration  9200 | Loss 0.172343 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
Average Training Loss of Epoch 3: 0.255631 | Acc: 98.05% | WER 5.27% | BLEU-4 80.66
Average Validation Loss of Epoch 3: 0.404764 | Acc: 96.62% | WER: 9.67% | BLEU-4: 966.87
Average test Loss of Epoch 3: 0.396279 | Acc: 96.50% | WER: 10.25% | BLEU-4: 1024.91
####################Epoch 3 Model Saved#####################
epoch   4 | iteration   100 | Loss 0.059531 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration   200 | Loss 0.433426 | Acc 98.33% | WER 4.17% | BLEU-4 77.78
epoch   4 | iteration   300 | Loss 0.013300 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration   400 | Loss 0.175084 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration   500 | Loss 0.306630 | Acc 96.67% | WER 8.33% | BLEU-4 77.78
epoch   4 | iteration   600 | Loss 0.144989 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration   700 | Loss 0.068794 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration   800 | Loss 0.116558 | Acc 98.33% | WER 4.17% | BLEU-4 77.78
epoch   4 | iteration   900 | Loss 0.037584 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  1000 | Loss 0.364745 | Acc 95.00% | WER 11.69% | BLEU-4 43.18
epoch   4 | iteration  1100 | Loss 0.003974 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  1200 | Loss 0.068956 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  1300 | Loss 0.254026 | Acc 98.33% | WER 5.56% | BLEU-4 66.67
epoch   4 | iteration  1400 | Loss 0.002267 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  1500 | Loss 0.239597 | Acc 98.33% | WER 3.85% | BLEU-4 80.00
epoch   4 | iteration  1600 | Loss 0.433389 | Acc 98.33% | WER 3.33% | BLEU-4 83.33
epoch   4 | iteration  1700 | Loss 0.135413 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  1800 | Loss 0.144694 | Acc 98.33% | WER 4.17% | BLEU-4 77.78
epoch   4 | iteration  1900 | Loss 0.004602 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  2000 | Loss 0.238646 | Acc 96.67% | WER 10.00% | BLEU-4 71.43
epoch   4 | iteration  2100 | Loss 0.059848 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  2200 | Loss 0.006030 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  2300 | Loss 0.302161 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  2400 | Loss 0.230430 | Acc 98.33% | WER 3.85% | BLEU-4 85.00
epoch   4 | iteration  2500 | Loss 0.033119 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  2600 | Loss 0.128999 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  2700 | Loss 0.163096 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  2800 | Loss 0.171210 | Acc 98.33% | WER 5.56% | BLEU-4 91.67
epoch   4 | iteration  2900 | Loss 0.068309 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  3000 | Loss 0.042827 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  3100 | Loss 0.016820 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  3200 | Loss 0.002667 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  3300 | Loss 0.371701 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  3400 | Loss 0.227163 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  3500 | Loss 0.389750 | Acc 95.00% | WER 16.11% | BLEU-4 38.10
epoch   4 | iteration  3600 | Loss 0.047411 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  3700 | Loss 0.020114 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  3800 | Loss 0.000462 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  3900 | Loss 0.005442 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  4000 | Loss 0.090307 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  4100 | Loss 0.198889 | Acc 98.33% | WER 4.55% | BLEU-4 75.00
epoch   4 | iteration  4200 | Loss 0.366800 | Acc 98.33% | WER 3.33% | BLEU-4 83.33
epoch   4 | iteration  4300 | Loss 0.258019 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  4400 | Loss 0.238652 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  4500 | Loss 0.001664 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  4600 | Loss 0.019939 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  4700 | Loss 0.008633 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  4800 | Loss 0.041772 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  4900 | Loss 0.152130 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  5000 | Loss 0.275526 | Acc 96.67% | WER 5.88% | BLEU-4 75.00
epoch   4 | iteration  5100 | Loss 0.201055 | Acc 98.33% | WER 7.14% | BLEU-4 62.50
epoch   4 | iteration  5200 | Loss 0.000526 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  5300 | Loss 0.039960 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  5400 | Loss 0.339823 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  5500 | Loss 0.199724 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  5600 | Loss 0.020207 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  5700 | Loss 0.253888 | Acc 98.33% | WER 6.25% | BLEU-4 70.00
epoch   4 | iteration  5800 | Loss 0.091643 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  5900 | Loss 0.361093 | Acc 95.00% | WER 15.00% | BLEU-4 50.00
epoch   4 | iteration  6000 | Loss 0.174640 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  6100 | Loss 0.282958 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  6200 | Loss 0.666806 | Acc 96.67% | WER 8.85% | BLEU-4 58.57
epoch   4 | iteration  6300 | Loss 0.204318 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  6400 | Loss 0.142301 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  6500 | Loss 0.003721 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  6600 | Loss 0.119196 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  6700 | Loss 0.015248 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  6800 | Loss 0.191118 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  6900 | Loss 0.260657 | Acc 96.67% | WER 8.33% | BLEU-4 77.78
epoch   4 | iteration  7000 | Loss 0.155004 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  7100 | Loss 0.282699 | Acc 98.33% | WER 3.57% | BLEU-4 86.36
epoch   4 | iteration  7200 | Loss 0.017766 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  7300 | Loss 0.045818 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  7400 | Loss 0.101039 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  7500 | Loss 0.279866 | Acc 96.67% | WER 8.33% | BLEU-4 66.67
epoch   4 | iteration  7600 | Loss 0.080383 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  7700 | Loss 0.000610 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  7800 | Loss 0.128899 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  7900 | Loss 0.512395 | Acc 95.00% | WER 10.00% | BLEU-4 54.17
epoch   4 | iteration  8000 | Loss 0.480627 | Acc 98.33% | WER 4.17% | BLEU-4 94.44
epoch   4 | iteration  8100 | Loss 0.454470 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  8200 | Loss 0.050566 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  8300 | Loss 0.342714 | Acc 98.33% | WER 2.38% | BLEU-4 88.89
epoch   4 | iteration  8400 | Loss 0.233556 | Acc 96.67% | WER 11.11% | BLEU-4 58.33
epoch   4 | iteration  8500 | Loss 0.077179 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  8600 | Loss 0.080652 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  8700 | Loss 0.289076 | Acc 98.33% | WER 2.00% | BLEU-4 90.91
epoch   4 | iteration  8800 | Loss 0.065289 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  8900 | Loss 0.115607 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  9000 | Loss 0.095001 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  9100 | Loss 0.066951 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   4 | iteration  9200 | Loss 0.000538 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
Average Training Loss of Epoch 4: 0.172202 | Acc: 99.09% | WER 2.40% | BLEU-4 90.74
Average Validation Loss of Epoch 4: 0.364117 | Acc: 97.04% | WER: 8.44% | BLEU-4: 843.70
Average test Loss of Epoch 4: 0.359905 | Acc: 97.03% | WER: 8.68% | BLEU-4: 867.88
####################Epoch 4 Model Saved#####################
epoch   5 | iteration   100 | Loss 0.001760 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   5 | iteration   200 | Loss 0.090348 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   5 | iteration   300 | Loss 0.198523 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   5 | iteration   400 | Loss 0.221791 | Acc 98.33% | WER 3.85% | BLEU-4 85.00
epoch   5 | iteration   500 | Loss 0.133244 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   5 | iteration   600 | Loss 0.058234 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   5 | iteration   700 | Loss 0.060270 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   5 | iteration   800 | Loss 0.201626 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   5 | iteration   900 | Loss 0.012341 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   5 | iteration  1000 | Loss 0.102958 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   5 | iteration  1100 | Loss 0.049949 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   5 | iteration  1200 | Loss 0.012506 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
