Logging to file...
Dataset samples: 24900
######################Training Started######################
epoch   1 | iteration    20 | Loss 4.603889 | Acc 0.00%
epoch 158 | iteration   520 | Loss 0.004252 | Acc 100.00%
epoch 158 | iteration   540 | Loss 0.002957 | Acc 100.00%
epoch 158 | iteration   560 | Loss 0.004719 | Acc 100.00%
epoch 158 | iteration   580 | Loss 0.048036 | Acc 96.88%
Average Training Loss of Epoch 158: 0.009137 | Acc: 99.76%
Average Validation Loss of Epoch 158: 0.863492 | Acc: 79.43%
Average test Loss of Epoch 158: 0.796194 | Acc: 80.40%
###################Epoch 158 Model Saved####################
epoch 159 | iteration    20 | Loss 0.012547 | Acc 100.00%
epoch 159 | iteration    40 | Loss 0.027476 | Acc 100.00%
epoch 159 | iteration    60 | Loss 0.038510 | Acc 96.88%
epoch 159 | iteration    80 | Loss 0.032407 | Acc 100.00%
epoch 159 | iteration   100 | Loss 0.015097 | Acc 100.00%
epoch 159 | iteration   120 | Loss 0.016232 | Acc 100.00%
epoch 159 | iteration   140 | Loss 0.005343 | Acc 100.00%
epoch 159 | iteration   160 | Loss 0.020978 | Acc 100.00%
epoch 159 | iteration   180 | Loss 0.093650 | Acc 96.88%
epoch 159 | iteration   200 | Loss 0.091645 | Acc 96.88%
epoch 159 | iteration   220 | Loss 0.035646 | Acc 100.00%
epoch 159 | iteration   240 | Loss 0.124558 | Acc 93.75%
epoch 159 | iteration   260 | Loss 0.004688 | Acc 100.00%
epoch 159 | iteration   280 | Loss 0.015958 | Acc 100.00%
epoch 159 | iteration   300 | Loss 0.007480 | Acc 100.00%
epoch 159 | iteration   320 | Loss 0.098543 | Acc 96.88%
epoch 159 | iteration   340 | Loss 0.039351 | Acc 100.00%
epoch 159 | iteration   360 | Loss 0.027503 | Acc 96.88%
epoch 159 | iteration   380 | Loss 0.010069 | Acc 100.00%
epoch 159 | iteration   400 | Loss 0.008678 | Acc 100.00%
epoch 159 | iteration   420 | Loss 0.055585 | Acc 96.88%
epoch 159 | iteration   440 | Loss 0.074804 | Acc 96.88%
epoch 159 | iteration   460 | Loss 0.004122 | Acc 100.00%
epoch 159 | iteration   480 | Loss 0.012686 | Acc 100.00%
epoch 159 | iteration   500 | Loss 0.007655 | Acc 100.00%
epoch 159 | iteration   520 | Loss 0.007079 | Acc 100.00%
epoch 159 | iteration   540 | Loss 0.004460 | Acc 100.00%
epoch 159 | iteration   560 | Loss 0.008606 | Acc 100.00%
epoch 159 | iteration   580 | Loss 0.002159 | Acc 100.00%
Average Training Loss of Epoch 159: 0.031331 | Acc: 99.09%
Average Validation Loss of Epoch 159: 0.552043 | Acc: 85.35%
Average test Loss of Epoch 159: 0.539085 | Acc: 85.56%
###################Epoch 159 Model Saved####################
epoch 160 | iteration    20 | Loss 0.002875 | Acc 100.00%
epoch 160 | iteration    40 | Loss 0.003253 | Acc 100.00%
epoch 160 | iteration    60 | Loss 0.000696 | Acc 100.00%
epoch 160 | iteration    80 | Loss 0.004461 | Acc 100.00%
epoch 160 | iteration   100 | Loss 0.002839 | Acc 100.00%
epoch 160 | iteration   120 | Loss 0.000940 | Acc 100.00%
epoch 160 | iteration   140 | Loss 0.012170 | Acc 100.00%
epoch 160 | iteration   160 | Loss 0.000449 | Acc 100.00%
epoch 160 | iteration   180 | Loss 0.001226 | Acc 100.00%
epoch 160 | iteration   200 | Loss 0.001632 | Acc 100.00%
epoch 160 | iteration   220 | Loss 0.000452 | Acc 100.00%
epoch 160 | iteration   240 | Loss 0.001516 | Acc 100.00%
epoch 160 | iteration   260 | Loss 0.000879 | Acc 100.00%
epoch 160 | iteration   280 | Loss 0.000584 | Acc 100.00%
epoch 160 | iteration   300 | Loss 0.000529 | Acc 100.00%
epoch 160 | iteration   320 | Loss 0.000675 | Acc 100.00%
epoch 160 | iteration   340 | Loss 0.000425 | Acc 100.00%
epoch 160 | iteration   360 | Loss 0.000947 | Acc 100.00%
epoch 160 | iteration   380 | Loss 0.000768 | Acc 100.00%
epoch 160 | iteration   400 | Loss 0.001063 | Acc 100.00%
epoch 160 | iteration   420 | Loss 0.001254 | Acc 100.00%
epoch 160 | iteration   440 | Loss 0.034946 | Acc 96.88%
epoch 160 | iteration   460 | Loss 0.000740 | Acc 100.00%
epoch 160 | iteration   480 | Loss 0.000677 | Acc 100.00%
epoch 160 | iteration   500 | Loss 0.001096 | Acc 100.00%
epoch 160 | iteration   520 | Loss 0.001242 | Acc 100.00%
epoch 160 | iteration   540 | Loss 0.000654 | Acc 100.00%
epoch 160 | iteration   560 | Loss 0.001540 | Acc 100.00%
epoch 160 | iteration   580 | Loss 0.000575 | Acc 100.00%
Average Training Loss of Epoch 160: 0.002503 | Acc: 99.97%
Average Validation Loss of Epoch 160: 0.517716 | Acc: 86.57%
Average test Loss of Epoch 160: 0.511166 | Acc: 86.64%
###################Epoch 160 Model Saved####################
epoch 161 | iteration    20 | Loss 0.001460 | Acc 100.00%
epoch 161 | iteration    40 | Loss 0.000866 | Acc 100.00%
epoch 161 | iteration    60 | Loss 0.002509 | Acc 100.00%
epoch 161 | iteration    80 | Loss 0.000415 | Acc 100.00%
epoch 161 | iteration   100 | Loss 0.000899 | Acc 100.00%
epoch 161 | iteration   120 | Loss 0.001755 | Acc 100.00%
epoch 161 | iteration   140 | Loss 0.002882 | Acc 100.00%
epoch 161 | iteration   160 | Loss 0.000971 | Acc 100.00%
epoch 161 | iteration   180 | Loss 0.000805 | Acc 100.00%
epoch 161 | iteration   200 | Loss 0.000711 | Acc 100.00%
epoch 161 | iteration   220 | Loss 0.001331 | Acc 100.00%
epoch 161 | iteration   240 | Loss 0.000231 | Acc 100.00%
epoch 161 | iteration   260 | Loss 0.000465 | Acc 100.00%
epoch 161 | iteration   280 | Loss 0.000660 | Acc 100.00%
epoch 161 | iteration   300 | Loss 0.001031 | Acc 100.00%
epoch 161 | iteration   320 | Loss 0.000882 | Acc 100.00%
epoch 161 | iteration   340 | Loss 0.000832 | Acc 100.00%
epoch 161 | iteration   360 | Loss 0.000795 | Acc 100.00%
epoch 161 | iteration   380 | Loss 0.000990 | Acc 100.00%
epoch 161 | iteration   400 | Loss 0.001307 | Acc 100.00%
epoch 161 | iteration   420 | Loss 0.000381 | Acc 100.00%
epoch 161 | iteration   440 | Loss 0.000659 | Acc 100.00%
epoch 161 | iteration   460 | Loss 0.000944 | Acc 100.00%
epoch 161 | iteration   480 | Loss 0.000287 | Acc 100.00%
epoch 161 | iteration   500 | Loss 0.000572 | Acc 100.00%
epoch 161 | iteration   520 | Loss 0.000874 | Acc 100.00%
epoch 161 | iteration   540 | Loss 0.000496 | Acc 100.00%
epoch 161 | iteration   560 | Loss 0.000333 | Acc 100.00%
epoch 161 | iteration   580 | Loss 0.000266 | Acc 100.00%
Average Training Loss of Epoch 161: 0.000957 | Acc: 99.99%
Average Validation Loss of Epoch 161: 0.511480 | Acc: 86.92%
Average test Loss of Epoch 161: 0.513112 | Acc: 86.48%
###################Epoch 161 Model Saved####################
epoch 162 | iteration    20 | Loss 0.000352 | Acc 100.00%
epoch 162 | iteration    40 | Loss 0.000341 | Acc 100.00%
epoch 162 | iteration    60 | Loss 0.000499 | Acc 100.00%
epoch 162 | iteration    80 | Loss 0.000875 | Acc 100.00%
epoch 162 | iteration   100 | Loss 0.000734 | Acc 100.00%
epoch 162 | iteration   120 | Loss 0.001044 | Acc 100.00%
epoch 162 | iteration   140 | Loss 0.000632 | Acc 100.00%
epoch 162 | iteration   160 | Loss 0.000428 | Acc 100.00%
epoch 162 | iteration   180 | Loss 0.000831 | Acc 100.00%
epoch 162 | iteration   200 | Loss 0.000762 | Acc 100.00%
epoch 162 | iteration   220 | Loss 0.000729 | Acc 100.00%
epoch 162 | iteration   240 | Loss 0.000519 | Acc 100.00%
epoch 162 | iteration   260 | Loss 0.000223 | Acc 100.00%
epoch 162 | iteration   280 | Loss 0.000757 | Acc 100.00%
epoch 162 | iteration   300 | Loss 0.001532 | Acc 100.00%
epoch 162 | iteration   320 | Loss 0.001021 | Acc 100.00%
epoch 162 | iteration   340 | Loss 0.003046 | Acc 100.00%
epoch 162 | iteration   360 | Loss 0.006434 | Acc 100.00%
epoch 162 | iteration   380 | Loss 0.000609 | Acc 100.00%
epoch 162 | iteration   400 | Loss 0.000221 | Acc 100.00%
epoch 162 | iteration   420 | Loss 0.000711 | Acc 100.00%
epoch 162 | iteration   440 | Loss 0.000385 | Acc 100.00%
epoch 162 | iteration   460 | Loss 0.000396 | Acc 100.00%
epoch 162 | iteration   480 | Loss 0.000371 | Acc 100.00%
epoch 162 | iteration   500 | Loss 0.000596 | Acc 100.00%
epoch 162 | iteration   520 | Loss 0.000878 | Acc 100.00%
epoch 162 | iteration   540 | Loss 0.000432 | Acc 100.00%
epoch 162 | iteration   560 | Loss 0.000845 | Acc 100.00%
epoch 162 | iteration   580 | Loss 0.001804 | Acc 100.00%
Average Training Loss of Epoch 162: 0.001686 | Acc: 99.96%
Average Validation Loss of Epoch 162: 0.536231 | Acc: 86.03%
Average test Loss of Epoch 162: 0.538754 | Acc: 86.24%
###################Epoch 162 Model Saved####################
epoch 163 | iteration    20 | Loss 0.001001 | Acc 100.00%
epoch 163 | iteration    40 | Loss 0.019793 | Acc 100.00%
epoch 163 | iteration    60 | Loss 0.006154 | Acc 100.00%
epoch 163 | iteration    80 | Loss 0.130402 | Acc 90.62%
epoch 163 | iteration   100 | Loss 0.004861 | Acc 100.00%
epoch 163 | iteration   120 | Loss 0.112649 | Acc 93.75%
epoch 163 | iteration   140 | Loss 0.105165 | Acc 96.88%
epoch 163 | iteration   160 | Loss 0.033557 | Acc 100.00%
epoch 163 | iteration   180 | Loss 0.010775 | Acc 100.00%
epoch 163 | iteration   200 | Loss 0.062859 | Acc 96.88%
epoch 163 | iteration   220 | Loss 0.004663 | Acc 100.00%
epoch 163 | iteration   240 | Loss 0.051388 | Acc 96.88%
epoch 163 | iteration   260 | Loss 0.007188 | Acc 100.00%
epoch 163 | iteration   280 | Loss 0.002422 | Acc 100.00%
epoch 163 | iteration   300 | Loss 0.010985 | Acc 100.00%
epoch 163 | iteration   320 | Loss 0.012444 | Acc 100.00%
epoch 163 | iteration   340 | Loss 0.042757 | Acc 96.88%
epoch 163 | iteration   360 | Loss 0.006311 | Acc 100.00%
epoch 163 | iteration   380 | Loss 0.046183 | Acc 100.00%
epoch 163 | iteration   400 | Loss 0.017769 | Acc 100.00%
epoch 163 | iteration   420 | Loss 0.017561 | Acc 100.00%
epoch 163 | iteration   440 | Loss 0.002593 | Acc 100.00%
epoch 163 | iteration   460 | Loss 0.098977 | Acc 96.88%
epoch 163 | iteration   480 | Loss 0.007104 | Acc 100.00%
epoch 163 | iteration   500 | Loss 0.005154 | Acc 100.00%
epoch 163 | iteration   520 | Loss 0.005830 | Acc 100.00%
epoch 163 | iteration   540 | Loss 0.003653 | Acc 100.00%
epoch 163 | iteration   560 | Loss 0.013429 | Acc 100.00%
epoch 163 | iteration   580 | Loss 0.012995 | Acc 100.00%
Average Training Loss of Epoch 163: 0.032913 | Acc: 99.06%
Average Validation Loss of Epoch 163: 0.611137 | Acc: 85.41%
Average test Loss of Epoch 163: 0.608211 | Acc: 85.04%
###################Epoch 163 Model Saved####################
epoch 164 | iteration    20 | Loss 0.035284 | Acc 100.00%
epoch 164 | iteration    40 | Loss 0.001667 | Acc 100.00%
epoch 164 | iteration    60 | Loss 0.020782 | Acc 100.00%
epoch 164 | iteration    80 | Loss 0.000478 | Acc 100.00%
epoch 164 | iteration   100 | Loss 0.000728 | Acc 100.00%
epoch 164 | iteration   120 | Loss 0.001298 | Acc 100.00%
epoch 164 | iteration   140 | Loss 0.005820 | Acc 100.00%
epoch 164 | iteration   160 | Loss 0.004031 | Acc 100.00%
epoch 164 | iteration   180 | Loss 0.002267 | Acc 100.00%
epoch 164 | iteration   200 | Loss 0.001464 | Acc 100.00%
epoch 164 | iteration   220 | Loss 0.000940 | Acc 100.00%
epoch 164 | iteration   240 | Loss 0.000510 | Acc 100.00%
epoch 164 | iteration   260 | Loss 0.000372 | Acc 100.00%
epoch 164 | iteration   280 | Loss 0.001058 | Acc 100.00%
epoch 164 | iteration   300 | Loss 0.001673 | Acc 100.00%
epoch 164 | iteration   320 | Loss 0.000587 | Acc 100.00%
epoch 164 | iteration   340 | Loss 0.001017 | Acc 100.00%
epoch 164 | iteration   360 | Loss 0.000990 | Acc 100.00%
epoch 164 | iteration   380 | Loss 0.000933 | Acc 100.00%
epoch 164 | iteration   400 | Loss 0.001369 | Acc 100.00%
epoch 164 | iteration   420 | Loss 0.000737 | Acc 100.00%
epoch 164 | iteration   440 | Loss 0.000921 | Acc 100.00%
epoch 164 | iteration   460 | Loss 0.001011 | Acc 100.00%
epoch 164 | iteration   480 | Loss 0.001398 | Acc 100.00%
epoch 164 | iteration   500 | Loss 0.000254 | Acc 100.00%
epoch 164 | iteration   520 | Loss 0.000302 | Acc 100.00%
epoch 164 | iteration   540 | Loss 0.000258 | Acc 100.00%
epoch 164 | iteration   560 | Loss 0.001282 | Acc 100.00%
epoch 164 | iteration   580 | Loss 0.000823 | Acc 100.00%
Average Training Loss of Epoch 164: 0.002068 | Acc: 99.98%
Average Validation Loss of Epoch 164: 0.522074 | Acc: 86.89%
Average test Loss of Epoch 164: 0.532135 | Acc: 86.48%
###################Epoch 164 Model Saved####################
epoch 165 | iteration    20 | Loss 0.000233 | Acc 100.00%
epoch 165 | iteration    40 | Loss 0.000385 | Acc 100.00%
epoch 165 | iteration    60 | Loss 0.000766 | Acc 100.00%
epoch 165 | iteration    80 | Loss 0.000980 | Acc 100.00%
epoch 165 | iteration   100 | Loss 0.000688 | Acc 100.00%
epoch 165 | iteration   120 | Loss 0.000600 | Acc 100.00%
epoch 165 | iteration   140 | Loss 0.000603 | Acc 100.00%
epoch 165 | iteration   160 | Loss 0.000537 | Acc 100.00%
epoch 165 | iteration   180 | Loss 0.001394 | Acc 100.00%
epoch 165 | iteration   200 | Loss 0.000380 | Acc 100.00%
epoch 165 | iteration   220 | Loss 0.000494 | Acc 100.00%
epoch 165 | iteration   240 | Loss 0.000717 | Acc 100.00%
epoch 165 | iteration   260 | Loss 0.000896 | Acc 100.00%
epoch 165 | iteration   280 | Loss 0.000867 | Acc 100.00%
epoch 165 | iteration   300 | Loss 0.000585 | Acc 100.00%
epoch 165 | iteration   320 | Loss 0.000599 | Acc 100.00%
epoch 165 | iteration   340 | Loss 0.000441 | Acc 100.00%
epoch 165 | iteration   360 | Loss 0.000623 | Acc 100.00%
epoch 165 | iteration   380 | Loss 0.000739 | Acc 100.00%
epoch 165 | iteration   400 | Loss 0.000349 | Acc 100.00%
epoch 165 | iteration   420 | Loss 0.000320 | Acc 100.00%
epoch 165 | iteration   440 | Loss 0.000956 | Acc 100.00%
epoch 165 | iteration   460 | Loss 0.000383 | Acc 100.00%
epoch 165 | iteration   480 | Loss 0.000727 | Acc 100.00%
epoch 165 | iteration   500 | Loss 0.000524 | Acc 100.00%
epoch 165 | iteration   520 | Loss 0.000212 | Acc 100.00%
epoch 165 | iteration   540 | Loss 0.000779 | Acc 100.00%
epoch 165 | iteration   560 | Loss 0.001060 | Acc 100.00%
epoch 165 | iteration   580 | Loss 0.000894 | Acc 100.00%
Average Training Loss of Epoch 165: 0.000634 | Acc: 100.00%
Average Validation Loss of Epoch 165: 0.516277 | Acc: 87.00%
Average test Loss of Epoch 165: 0.538827 | Acc: 87.00%
###################Epoch 165 Model Saved####################
epoch 166 | iteration    20 | Loss 0.000453 | Acc 100.00%
epoch 166 | iteration    40 | Loss 0.000552 | Acc 100.00%
epoch 166 | iteration    60 | Loss 0.000219 | Acc 100.00%
epoch 166 | iteration    80 | Loss 0.000485 | Acc 100.00%
epoch 166 | iteration   100 | Loss 0.000217 | Acc 100.00%
epoch 166 | iteration   120 | Loss 0.000698 | Acc 100.00%
epoch 166 | iteration   140 | Loss 0.000258 | Acc 100.00%
epoch 166 | iteration   160 | Loss 0.000506 | Acc 100.00%
epoch 166 | iteration   180 | Loss 0.000348 | Acc 100.00%
epoch 166 | iteration   200 | Loss 0.000441 | Acc 100.00%
epoch 166 | iteration   220 | Loss 0.000460 | Acc 100.00%
epoch 166 | iteration   240 | Loss 0.000818 | Acc 100.00%
epoch 166 | iteration   260 | Loss 0.000171 | Acc 100.00%
epoch 166 | iteration   280 | Loss 0.000720 | Acc 100.00%
epoch 166 | iteration   300 | Loss 0.000423 | Acc 100.00%
epoch 166 | iteration   320 | Loss 0.000341 | Acc 100.00%
epoch 166 | iteration   340 | Loss 0.000735 | Acc 100.00%
epoch 166 | iteration   360 | Loss 0.000793 | Acc 100.00%
epoch 166 | iteration   380 | Loss 0.000277 | Acc 100.00%
epoch 166 | iteration   400 | Loss 0.000221 | Acc 100.00%
epoch 166 | iteration   420 | Loss 0.000836 | Acc 100.00%
epoch 166 | iteration   440 | Loss 0.000361 | Acc 100.00%
epoch 166 | iteration   460 | Loss 0.000474 | Acc 100.00%
epoch 166 | iteration   480 | Loss 0.000844 | Acc 100.00%
epoch 166 | iteration   500 | Loss 0.000370 | Acc 100.00%
epoch 166 | iteration   520 | Loss 0.000752 | Acc 100.00%
epoch 166 | iteration   540 | Loss 0.000591 | Acc 100.00%
epoch 166 | iteration   560 | Loss 0.000735 | Acc 100.00%
epoch 166 | iteration   580 | Loss 0.000269 | Acc 100.00%
Average Training Loss of Epoch 166: 0.000479 | Acc: 100.00%
Average Validation Loss of Epoch 166: 0.516946 | Acc: 87.16%
Average test Loss of Epoch 166: 0.527721 | Acc: 86.96%
###################Epoch 166 Model Saved####################
epoch 167 | iteration    20 | Loss 0.000327 | Acc 100.00%
epoch 167 | iteration    40 | Loss 0.000471 | Acc 100.00%
epoch 167 | iteration    60 | Loss 0.000466 | Acc 100.00%
epoch 167 | iteration    80 | Loss 0.000422 | Acc 100.00%
epoch 167 | iteration   100 | Loss 0.000419 | Acc 100.00%
epoch 167 | iteration   120 | Loss 0.000340 | Acc 100.00%
epoch 167 | iteration   140 | Loss 0.000246 | Acc 100.00%
epoch 167 | iteration   160 | Loss 0.000630 | Acc 100.00%
epoch 167 | iteration   180 | Loss 0.000612 | Acc 100.00%
epoch 167 | iteration   200 | Loss 0.000346 | Acc 100.00%
epoch 167 | iteration   220 | Loss 0.000256 | Acc 100.00%
epoch 167 | iteration   240 | Loss 0.000400 | Acc 100.00%
epoch 167 | iteration   260 | Loss 0.000400 | Acc 100.00%
epoch 167 | iteration   280 | Loss 0.000738 | Acc 100.00%
epoch 167 | iteration   300 | Loss 0.000341 | Acc 100.00%
epoch 167 | iteration   320 | Loss 0.000727 | Acc 100.00%
epoch 167 | iteration   340 | Loss 0.000572 | Acc 100.00%
epoch 167 | iteration   360 | Loss 0.000343 | Acc 100.00%
epoch 167 | iteration   380 | Loss 0.000404 | Acc 100.00%
epoch 167 | iteration   400 | Loss 0.000666 | Acc 100.00%
epoch 167 | iteration   420 | Loss 0.000603 | Acc 100.00%
epoch 167 | iteration   440 | Loss 0.000333 | Acc 100.00%
epoch 167 | iteration   460 | Loss 0.000670 | Acc 100.00%
epoch 167 | iteration   480 | Loss 0.000279 | Acc 100.00%
epoch 167 | iteration   500 | Loss 0.000587 | Acc 100.00%
epoch 167 | iteration   520 | Loss 0.000310 | Acc 100.00%
epoch 167 | iteration   540 | Loss 0.000602 | Acc 100.00%
epoch 167 | iteration   560 | Loss 0.000318 | Acc 100.00%
epoch 167 | iteration   580 | Loss 0.000313 | Acc 100.00%
Average Training Loss of Epoch 167: 0.000398 | Acc: 100.00%
Average Validation Loss of Epoch 167: 0.516372 | Acc: 87.32%
Average test Loss of Epoch 167: 0.531538 | Acc: 86.88%
###################Epoch 167 Model Saved####################
epoch 168 | iteration    20 | Loss 0.000205 | Acc 100.00%
epoch 168 | iteration    40 | Loss 0.000251 | Acc 100.00%
epoch 168 | iteration    60 | Loss 0.000254 | Acc 100.00%
epoch 168 | iteration    80 | Loss 0.000602 | Acc 100.00%
epoch 168 | iteration   100 | Loss 0.000218 | Acc 100.00%
epoch 168 | iteration   120 | Loss 0.000436 | Acc 100.00%
epoch 168 | iteration   140 | Loss 0.000462 | Acc 100.00%
epoch 168 | iteration   160 | Loss 0.000283 | Acc 100.00%
epoch 168 | iteration   180 | Loss 0.000280 | Acc 100.00%
epoch 168 | iteration   200 | Loss 0.000247 | Acc 100.00%
epoch 168 | iteration   220 | Loss 0.000217 | Acc 100.00%
epoch 168 | iteration   240 | Loss 0.000321 | Acc 100.00%
epoch 168 | iteration   260 | Loss 0.000424 | Acc 100.00%
epoch 168 | iteration   280 | Loss 0.000416 | Acc 100.00%
epoch 168 | iteration   300 | Loss 0.000160 | Acc 100.00%
epoch 168 | iteration   320 | Loss 0.000559 | Acc 100.00%
epoch 168 | iteration   340 | Loss 0.000168 | Acc 100.00%
epoch 168 | iteration   360 | Loss 0.000332 | Acc 100.00%
epoch 168 | iteration   380 | Loss 0.000323 | Acc 100.00%
epoch 168 | iteration   400 | Loss 0.000209 | Acc 100.00%
epoch 168 | iteration   420 | Loss 0.000847 | Acc 100.00%
epoch 168 | iteration   440 | Loss 0.000232 | Acc 100.00%
epoch 168 | iteration   460 | Loss 0.000473 | Acc 100.00%
epoch 168 | iteration   480 | Loss 0.000209 | Acc 100.00%
epoch 168 | iteration   500 | Loss 0.000279 | Acc 100.00%
epoch 168 | iteration   520 | Loss 0.000257 | Acc 100.00%
epoch 168 | iteration   540 | Loss 0.000192 | Acc 100.00%
epoch 168 | iteration   560 | Loss 0.000417 | Acc 100.00%
epoch 168 | iteration   580 | Loss 0.000181 | Acc 100.00%
Average Training Loss of Epoch 168: 0.000340 | Acc: 100.00%
Average Validation Loss of Epoch 168: 0.518415 | Acc: 87.51%
Average test Loss of Epoch 168: 0.547372 | Acc: 86.64%
###################Epoch 168 Model Saved####################
epoch 169 | iteration    20 | Loss 0.000259 | Acc 100.00%
epoch 169 | iteration    40 | Loss 0.000251 | Acc 100.00%
epoch 169 | iteration    60 | Loss 0.000169 | Acc 100.00%
epoch 169 | iteration    80 | Loss 0.000276 | Acc 100.00%
epoch 169 | iteration   100 | Loss 0.000159 | Acc 100.00%
epoch 169 | iteration   120 | Loss 0.000246 | Acc 100.00%
epoch 169 | iteration   140 | Loss 0.000314 | Acc 100.00%
epoch 169 | iteration   160 | Loss 0.000450 | Acc 100.00%
epoch 169 | iteration   180 | Loss 0.000167 | Acc 100.00%
epoch 169 | iteration   200 | Loss 0.000404 | Acc 100.00%
epoch 169 | iteration   220 | Loss 0.000406 | Acc 100.00%
epoch 169 | iteration   240 | Loss 0.000127 | Acc 100.00%
epoch 169 | iteration   260 | Loss 0.000263 | Acc 100.00%
epoch 169 | iteration   280 | Loss 0.000260 | Acc 100.00%
epoch 169 | iteration   300 | Loss 0.000182 | Acc 100.00%
epoch 169 | iteration   320 | Loss 0.000333 | Acc 100.00%
epoch 169 | iteration   340 | Loss 0.000416 | Acc 100.00%
epoch 169 | iteration   360 | Loss 0.000210 | Acc 100.00%
epoch 169 | iteration   380 | Loss 0.000299 | Acc 100.00%
epoch 169 | iteration   400 | Loss 0.000258 | Acc 100.00%
epoch 169 | iteration   420 | Loss 0.000271 | Acc 100.00%
epoch 169 | iteration   440 | Loss 0.000400 | Acc 100.00%
epoch 169 | iteration   460 | Loss 0.000415 | Acc 100.00%
epoch 169 | iteration   480 | Loss 0.000438 | Acc 100.00%
epoch 169 | iteration   500 | Loss 0.000232 | Acc 100.00%
epoch 169 | iteration   520 | Loss 0.000385 | Acc 100.00%
epoch 169 | iteration   540 | Loss 0.000216 | Acc 100.00%
epoch 169 | iteration   560 | Loss 0.000273 | Acc 100.00%
epoch 169 | iteration   580 | Loss 0.000568 | Acc 100.00%
Average Training Loss of Epoch 169: 0.000302 | Acc: 100.00%
Average Validation Loss of Epoch 169: 0.517701 | Acc: 87.49%
Average test Loss of Epoch 169: 0.530709 | Acc: 86.76%
###################Epoch 169 Model Saved####################
epoch 170 | iteration    20 | Loss 0.000163 | Acc 100.00%
epoch 170 | iteration    40 | Loss 0.000124 | Acc 100.00%
epoch 170 | iteration    60 | Loss 0.000526 | Acc 100.00%
epoch 170 | iteration    80 | Loss 0.000289 | Acc 100.00%
epoch 170 | iteration   100 | Loss 0.000387 | Acc 100.00%
epoch 170 | iteration   120 | Loss 0.000400 | Acc 100.00%
epoch 170 | iteration   140 | Loss 0.000420 | Acc 100.00%
epoch 170 | iteration   160 | Loss 0.000241 | Acc 100.00%
epoch 170 | iteration   180 | Loss 0.000121 | Acc 100.00%
epoch 170 | iteration   200 | Loss 0.000248 | Acc 100.00%
epoch 170 | iteration   220 | Loss 0.000171 | Acc 100.00%
epoch 170 | iteration   240 | Loss 0.000247 | Acc 100.00%
epoch 170 | iteration   260 | Loss 0.000340 | Acc 100.00%
epoch 170 | iteration   280 | Loss 0.000208 | Acc 100.00%
epoch 170 | iteration   300 | Loss 0.000148 | Acc 100.00%
epoch 170 | iteration   320 | Loss 0.000264 | Acc 100.00%
epoch 170 | iteration   340 | Loss 0.000119 | Acc 100.00%
epoch 170 | iteration   360 | Loss 0.000371 | Acc 100.00%
epoch 170 | iteration   380 | Loss 0.000111 | Acc 100.00%
epoch 170 | iteration   400 | Loss 0.000228 | Acc 100.00%
epoch 170 | iteration   420 | Loss 0.000354 | Acc 100.00%
epoch 170 | iteration   440 | Loss 0.000218 | Acc 100.00%
epoch 170 | iteration   460 | Loss 0.000235 | Acc 100.00%
epoch 170 | iteration   480 | Loss 0.000226 | Acc 100.00%
epoch 170 | iteration   500 | Loss 0.000201 | Acc 100.00%
epoch 170 | iteration   520 | Loss 0.000203 | Acc 100.00%
epoch 170 | iteration   540 | Loss 0.000242 | Acc 100.00%
epoch 170 | iteration   560 | Loss 0.000201 | Acc 100.00%
epoch 170 | iteration   580 | Loss 0.000142 | Acc 100.00%
Average Training Loss of Epoch 170: 0.000268 | Acc: 100.00%
Average Validation Loss of Epoch 170: 0.518112 | Acc: 87.59%
Average test Loss of Epoch 170: 0.526489 | Acc: 86.84%
###################Epoch 170 Model Saved####################
epoch 171 | iteration    20 | Loss 0.000205 | Acc 100.00%
epoch 171 | iteration    40 | Loss 0.000373 | Acc 100.00%
epoch 171 | iteration    60 | Loss 0.000214 | Acc 100.00%
epoch 171 | iteration    80 | Loss 0.000483 | Acc 100.00%
epoch 171 | iteration   100 | Loss 0.000436 | Acc 100.00%
epoch 171 | iteration   120 | Loss 0.000177 | Acc 100.00%
epoch 171 | iteration   140 | Loss 0.000174 | Acc 100.00%
epoch 171 | iteration   160 | Loss 0.000362 | Acc 100.00%
epoch 171 | iteration   180 | Loss 0.000321 | Acc 100.00%
epoch 171 | iteration   200 | Loss 0.000146 | Acc 100.00%
epoch 171 | iteration   220 | Loss 0.000194 | Acc 100.00%
epoch 171 | iteration   240 | Loss 0.000266 | Acc 100.00%
epoch 171 | iteration   260 | Loss 0.000432 | Acc 100.00%
epoch 171 | iteration   280 | Loss 0.000375 | Acc 100.00%
epoch 171 | iteration   300 | Loss 0.000215 | Acc 100.00%
epoch 171 | iteration   320 | Loss 0.007771 | Acc 100.00%
epoch 171 | iteration   340 | Loss 0.031144 | Acc 96.88%
epoch 171 | iteration   360 | Loss 0.453141 | Acc 93.75%
epoch 171 | iteration   380 | Loss 0.338216 | Acc 93.75%
epoch 171 | iteration   400 | Loss 0.176277 | Acc 90.62%
epoch 171 | iteration   420 | Loss 0.088141 | Acc 96.88%
epoch 171 | iteration   440 | Loss 0.101045 | Acc 96.88%
epoch 171 | iteration   460 | Loss 0.006900 | Acc 100.00%
epoch 171 | iteration   480 | Loss 0.019606 | Acc 100.00%
epoch 171 | iteration   500 | Loss 0.087515 | Acc 96.88%
