Logging to file...
Dataset samples: 18601
######################Training Started######################
epoch   1 | iteration   100 | Loss 2.225829 | Acc 70.00% | WER 102.22% | BLEU-4 0.00
epoch   6 | iteration  1700 | Loss 2.149148 | Acc 68.33% | WER 88.53% | BLEU-4 0.00
epoch   6 | iteration  1800 | Loss 1.614465 | Acc 74.17% | WER 85.23% | BLEU-4 0.00
epoch   6 | iteration  1900 | Loss 1.938821 | Acc 68.33% | WER 78.33% | BLEU-4 0.00
epoch   6 | iteration  2000 | Loss 2.193070 | Acc 67.50% | WER 83.26% | BLEU-4 0.00
epoch   6 | iteration  2100 | Loss 2.318600 | Acc 64.17% | WER 88.06% | BLEU-4 0.00
epoch   6 | iteration  2200 | Loss 1.439755 | Acc 75.83% | WER 83.89% | BLEU-4 0.00
epoch   6 | iteration  2300 | Loss 1.592681 | Acc 75.00% | WER 86.79% | BLEU-4 0.00
epoch   6 | iteration  2400 | Loss 1.902356 | Acc 70.83% | WER 83.35% | BLEU-4 0.00
epoch   6 | iteration  2500 | Loss 1.984677 | Acc 62.50% | WER 91.11% | BLEU-4 0.00
epoch   6 | iteration  2600 | Loss 3.122333 | Acc 54.17% | WER 83.53% | BLEU-4 0.00
epoch   6 | iteration  2700 | Loss 2.399252 | Acc 60.00% | WER 90.23% | BLEU-4 0.00
epoch   6 | iteration  2800 | Loss 1.748185 | Acc 71.67% | WER 87.40% | BLEU-4 0.00
epoch   6 | iteration  2900 | Loss 1.525686 | Acc 72.50% | WER 76.10% | BLEU-4 0.00
epoch   6 | iteration  3000 | Loss 1.977666 | Acc 68.33% | WER 90.40% | BLEU-4 0.00
epoch   6 | iteration  3100 | Loss 1.469719 | Acc 77.50% | WER 83.33% | BLEU-4 0.00
epoch   6 | iteration  3200 | Loss 1.563130 | Acc 75.83% | WER 82.64% | BLEU-4 0.00
epoch   6 | iteration  3300 | Loss 2.289084 | Acc 67.50% | WER 85.73% | BLEU-4 0.00
epoch   6 | iteration  3400 | Loss 1.991255 | Acc 68.33% | WER 82.96% | BLEU-4 0.00
epoch   6 | iteration  3500 | Loss 1.672076 | Acc 74.17% | WER 87.15% | BLEU-4 0.00
epoch   6 | iteration  3600 | Loss 2.005752 | Acc 67.50% | WER 90.04% | BLEU-4 0.00
epoch   6 | iteration  3700 | Loss 1.562246 | Acc 75.00% | WER 82.11% | BLEU-4 0.00
epoch   6 | iteration  3800 | Loss 2.823016 | Acc 59.17% | WER 87.79% | BLEU-4 0.00
epoch   6 | iteration  3900 | Loss 1.728885 | Acc 72.50% | WER 74.02% | BLEU-4 0.00
