Logging to file...
Dataset samples: 125000
######################Training Started######################
epoch   1 | iteration    20 | Loss 6.199777 | Acc 0.00%
epoch   6 | iteration   300 | Loss 0.021402 | Acc 100.00%
epoch   6 | iteration   320 | Loss 0.069203 | Acc 96.88%
epoch   6 | iteration   340 | Loss 0.050187 | Acc 98.44%
epoch   6 | iteration   360 | Loss 0.094809 | Acc 96.88%
epoch   6 | iteration   380 | Loss 0.055274 | Acc 98.44%
epoch   6 | iteration   400 | Loss 0.051056 | Acc 98.44%
epoch   6 | iteration   420 | Loss 0.025873 | Acc 98.44%
epoch   6 | iteration   440 | Loss 0.123300 | Acc 95.31%
epoch   6 | iteration   460 | Loss 0.026987 | Acc 100.00%
epoch   6 | iteration   480 | Loss 0.029034 | Acc 100.00%
epoch   6 | iteration   500 | Loss 0.032141 | Acc 100.00%
epoch   6 | iteration   520 | Loss 0.070569 | Acc 100.00%
epoch   6 | iteration   540 | Loss 0.029831 | Acc 100.00%
epoch   6 | iteration   560 | Loss 0.029003 | Acc 100.00%
epoch   6 | iteration   580 | Loss 0.042341 | Acc 98.44%
epoch   6 | iteration   600 | Loss 0.036435 | Acc 100.00%
epoch   6 | iteration   620 | Loss 0.074404 | Acc 96.88%
epoch   6 | iteration   640 | Loss 0.112497 | Acc 96.88%
epoch   6 | iteration   660 | Loss 0.058510 | Acc 96.88%
epoch   6 | iteration   680 | Loss 0.027635 | Acc 98.44%
epoch   6 | iteration   700 | Loss 0.040266 | Acc 100.00%
epoch   6 | iteration   720 | Loss 0.038744 | Acc 98.44%
epoch   6 | iteration   740 | Loss 0.056872 | Acc 98.44%
epoch   6 | iteration   760 | Loss 0.047494 | Acc 100.00%
epoch   6 | iteration   780 | Loss 0.040933 | Acc 100.00%
epoch   6 | iteration   800 | Loss 0.050242 | Acc 98.44%
epoch   6 | iteration   820 | Loss 0.055804 | Acc 98.44%
epoch   6 | iteration   840 | Loss 0.108934 | Acc 98.44%
epoch   6 | iteration   860 | Loss 0.082639 | Acc 96.88%
epoch   6 | iteration   880 | Loss 0.062098 | Acc 98.44%
epoch   6 | iteration   900 | Loss 0.076975 | Acc 96.88%
epoch   6 | iteration   920 | Loss 0.044537 | Acc 96.88%
epoch   6 | iteration   940 | Loss 0.041312 | Acc 98.44%
epoch   6 | iteration   960 | Loss 0.059813 | Acc 98.44%
epoch   6 | iteration   980 | Loss 0.028660 | Acc 100.00%
epoch   6 | iteration  1000 | Loss 0.085559 | Acc 96.88%
epoch   6 | iteration  1020 | Loss 0.060809 | Acc 98.44%
epoch   6 | iteration  1040 | Loss 0.027081 | Acc 100.00%
epoch   6 | iteration  1060 | Loss 0.043014 | Acc 98.44%
epoch   6 | iteration  1080 | Loss 0.032910 | Acc 100.00%
epoch   6 | iteration  1100 | Loss 0.044391 | Acc 98.44%
epoch   6 | iteration  1120 | Loss 0.023486 | Acc 100.00%
epoch   6 | iteration  1140 | Loss 0.029335 | Acc 100.00%
epoch   6 | iteration  1160 | Loss 0.034119 | Acc 100.00%
epoch   6 | iteration  1180 | Loss 0.035672 | Acc 100.00%
epoch   6 | iteration  1200 | Loss 0.101453 | Acc 96.88%
epoch   6 | iteration  1220 | Loss 0.044467 | Acc 98.44%
epoch   6 | iteration  1240 | Loss 0.039447 | Acc 98.44%
epoch   6 | iteration  1260 | Loss 0.023976 | Acc 100.00%
epoch   6 | iteration  1280 | Loss 0.019723 | Acc 100.00%
epoch   6 | iteration  1300 | Loss 0.105594 | Acc 95.31%
epoch   6 | iteration  1320 | Loss 0.031559 | Acc 100.00%
epoch   6 | iteration  1340 | Loss 0.040884 | Acc 100.00%
epoch   6 | iteration  1360 | Loss 0.032895 | Acc 98.44%
epoch   6 | iteration  1380 | Loss 0.044363 | Acc 98.44%
epoch   6 | iteration  1400 | Loss 0.057111 | Acc 98.44%
epoch   6 | iteration  1420 | Loss 0.041374 | Acc 98.44%
epoch   6 | iteration  1440 | Loss 0.055855 | Acc 100.00%
epoch   6 | iteration  1460 | Loss 0.070909 | Acc 96.88%
epoch   6 | iteration  1480 | Loss 0.036312 | Acc 98.44%
epoch   6 | iteration  1500 | Loss 0.024188 | Acc 100.00%
epoch   6 | iteration  1520 | Loss 0.025955 | Acc 100.00%
epoch   6 | iteration  1540 | Loss 0.040353 | Acc 100.00%
epoch   6 | iteration  1560 | Loss 0.020703 | Acc 100.00%
Average Training Loss of Epoch 6: 0.049109 | Acc: 98.98%
Average Validation Loss of Epoch 6: 1.021785 | Acc: 74.05%
####################Epoch 6 Model Saved#####################
epoch   7 | iteration    20 | Loss 0.026690 | Acc 100.00%
epoch   7 | iteration    40 | Loss 0.040718 | Acc 98.44%
epoch   7 | iteration    60 | Loss 0.044330 | Acc 98.44%
epoch   7 | iteration    80 | Loss 0.080999 | Acc 96.88%
epoch   7 | iteration   100 | Loss 0.029276 | Acc 100.00%
epoch   7 | iteration   120 | Loss 0.098357 | Acc 96.88%
epoch   7 | iteration   140 | Loss 0.016192 | Acc 100.00%
epoch   7 | iteration   160 | Loss 0.030875 | Acc 100.00%
epoch   7 | iteration   180 | Loss 0.052035 | Acc 96.88%
epoch   7 | iteration   200 | Loss 0.018968 | Acc 100.00%
epoch   7 | iteration   220 | Loss 0.041963 | Acc 98.44%
epoch   7 | iteration   240 | Loss 0.077254 | Acc 98.44%
epoch   7 | iteration   260 | Loss 0.043614 | Acc 100.00%
epoch   7 | iteration   280 | Loss 0.060522 | Acc 98.44%
epoch   7 | iteration   300 | Loss 0.080725 | Acc 95.31%
epoch   7 | iteration   320 | Loss 0.033583 | Acc 100.00%
epoch   7 | iteration   340 | Loss 0.079874 | Acc 96.88%
epoch   7 | iteration   360 | Loss 0.049263 | Acc 100.00%
epoch   7 | iteration   380 | Loss 0.022815 | Acc 100.00%
epoch   7 | iteration   400 | Loss 0.041071 | Acc 100.00%
epoch   7 | iteration   420 | Loss 0.013457 | Acc 100.00%
epoch   7 | iteration   440 | Loss 0.031391 | Acc 98.44%
epoch   7 | iteration   460 | Loss 0.020538 | Acc 100.00%
epoch   7 | iteration   480 | Loss 0.035416 | Acc 98.44%
epoch   7 | iteration   500 | Loss 0.040270 | Acc 98.44%
epoch   7 | iteration   520 | Loss 0.082538 | Acc 96.88%
epoch   7 | iteration   540 | Loss 0.034188 | Acc 100.00%
epoch   7 | iteration   560 | Loss 0.055912 | Acc 100.00%
epoch   7 | iteration   580 | Loss 0.157927 | Acc 96.88%
epoch   7 | iteration   600 | Loss 0.060538 | Acc 100.00%
epoch   7 | iteration   620 | Loss 0.026400 | Acc 100.00%
epoch   7 | iteration   640 | Loss 0.056248 | Acc 98.44%
epoch   7 | iteration   660 | Loss 0.011174 | Acc 100.00%
epoch   7 | iteration   680 | Loss 0.009913 | Acc 100.00%
epoch   7 | iteration   700 | Loss 0.013512 | Acc 100.00%
epoch   7 | iteration   720 | Loss 0.046787 | Acc 98.44%
epoch   7 | iteration   740 | Loss 0.030622 | Acc 100.00%
epoch   7 | iteration   760 | Loss 0.094183 | Acc 96.88%
epoch   7 | iteration   780 | Loss 0.101168 | Acc 98.44%
epoch   7 | iteration   800 | Loss 0.059380 | Acc 98.44%
epoch   7 | iteration   820 | Loss 0.028987 | Acc 100.00%
epoch   7 | iteration   840 | Loss 0.040971 | Acc 100.00%
epoch   7 | iteration   860 | Loss 0.024297 | Acc 100.00%
epoch   7 | iteration   880 | Loss 0.022191 | Acc 100.00%
epoch   7 | iteration   900 | Loss 0.047691 | Acc 98.44%
epoch   7 | iteration   920 | Loss 0.029440 | Acc 100.00%
epoch   7 | iteration   940 | Loss 0.034743 | Acc 100.00%
epoch   7 | iteration   960 | Loss 0.029162 | Acc 98.44%
epoch   7 | iteration   980 | Loss 0.135622 | Acc 95.31%
epoch   7 | iteration  1000 | Loss 0.020831 | Acc 100.00%
epoch   7 | iteration  1020 | Loss 0.023323 | Acc 100.00%
epoch   7 | iteration  1040 | Loss 0.075359 | Acc 98.44%
epoch   7 | iteration  1060 | Loss 0.025725 | Acc 100.00%
epoch   7 | iteration  1080 | Loss 0.021616 | Acc 100.00%
epoch   7 | iteration  1100 | Loss 0.063279 | Acc 96.88%
epoch   7 | iteration  1120 | Loss 0.066281 | Acc 98.44%
epoch   7 | iteration  1140 | Loss 0.020449 | Acc 100.00%
epoch   7 | iteration  1160 | Loss 0.014264 | Acc 100.00%
epoch   7 | iteration  1180 | Loss 0.021531 | Acc 98.44%
epoch   7 | iteration  1200 | Loss 0.057882 | Acc 98.44%
epoch   7 | iteration  1220 | Loss 0.018310 | Acc 100.00%
epoch   7 | iteration  1240 | Loss 0.031644 | Acc 98.44%
epoch   7 | iteration  1260 | Loss 0.071803 | Acc 96.88%
epoch   7 | iteration  1280 | Loss 0.017564 | Acc 100.00%
epoch   7 | iteration  1300 | Loss 0.026034 | Acc 100.00%
epoch   7 | iteration  1320 | Loss 0.035437 | Acc 100.00%
epoch   7 | iteration  1340 | Loss 0.062848 | Acc 98.44%
epoch   7 | iteration  1360 | Loss 0.013835 | Acc 100.00%
epoch   7 | iteration  1380 | Loss 0.062138 | Acc 98.44%
epoch   7 | iteration  1400 | Loss 0.100940 | Acc 96.88%
epoch   7 | iteration  1420 | Loss 0.057236 | Acc 98.44%
epoch   7 | iteration  1440 | Loss 0.049271 | Acc 100.00%
epoch   7 | iteration  1460 | Loss 0.073713 | Acc 98.44%
epoch   7 | iteration  1480 | Loss 0.041054 | Acc 100.00%
epoch   7 | iteration  1500 | Loss 0.047819 | Acc 98.44%
epoch   7 | iteration  1520 | Loss 0.121937 | Acc 98.44%
epoch   7 | iteration  1540 | Loss 0.046136 | Acc 98.44%
epoch   7 | iteration  1560 | Loss 0.019235 | Acc 100.00%
Average Training Loss of Epoch 7: 0.046290 | Acc: 98.97%
Average Validation Loss of Epoch 7: 1.024729 | Acc: 73.53%
####################Epoch 7 Model Saved#####################
epoch   8 | iteration    20 | Loss 0.043156 | Acc 98.44%
epoch   8 | iteration    40 | Loss 0.021932 | Acc 100.00%
epoch   8 | iteration    60 | Loss 0.031963 | Acc 100.00%
epoch   8 | iteration    80 | Loss 0.047469 | Acc 98.44%
epoch   8 | iteration   100 | Loss 0.028818 | Acc 98.44%
epoch   8 | iteration   120 | Loss 0.018979 | Acc 100.00%
epoch   8 | iteration   140 | Loss 0.036259 | Acc 98.44%
epoch   8 | iteration   160 | Loss 0.034776 | Acc 98.44%
epoch   8 | iteration   180 | Loss 0.072545 | Acc 96.88%
epoch   8 | iteration   200 | Loss 0.065309 | Acc 98.44%
epoch   8 | iteration   220 | Loss 0.021709 | Acc 100.00%
epoch   8 | iteration   240 | Loss 0.032826 | Acc 100.00%
epoch   8 | iteration   260 | Loss 0.012590 | Acc 100.00%
epoch   8 | iteration   280 | Loss 0.027050 | Acc 98.44%
epoch   8 | iteration   300 | Loss 0.006376 | Acc 100.00%
epoch   8 | iteration   320 | Loss 0.032787 | Acc 100.00%
epoch   8 | iteration   340 | Loss 0.027590 | Acc 100.00%
epoch   8 | iteration   360 | Loss 0.022211 | Acc 100.00%
epoch   8 | iteration   380 | Loss 0.044416 | Acc 96.88%
epoch   8 | iteration   400 | Loss 0.033162 | Acc 98.44%
epoch   8 | iteration   420 | Loss 0.016357 | Acc 100.00%
epoch   8 | iteration   440 | Loss 0.018387 | Acc 100.00%
epoch   8 | iteration   460 | Loss 0.024700 | Acc 100.00%
epoch   8 | iteration   480 | Loss 0.022016 | Acc 100.00%
epoch   8 | iteration   500 | Loss 0.015258 | Acc 100.00%
epoch   8 | iteration   520 | Loss 0.014288 | Acc 100.00%
epoch   8 | iteration   540 | Loss 0.010232 | Acc 100.00%
epoch   8 | iteration   560 | Loss 0.046452 | Acc 98.44%
epoch   8 | iteration   580 | Loss 0.015351 | Acc 100.00%
epoch   8 | iteration   600 | Loss 0.039548 | Acc 100.00%
epoch   8 | iteration   620 | Loss 0.021981 | Acc 100.00%
epoch   8 | iteration   640 | Loss 0.033266 | Acc 98.44%
epoch   8 | iteration   660 | Loss 0.009939 | Acc 100.00%
epoch   8 | iteration   680 | Loss 0.041053 | Acc 100.00%
epoch   8 | iteration   700 | Loss 0.021735 | Acc 100.00%
epoch   8 | iteration   720 | Loss 0.124053 | Acc 96.88%
epoch   8 | iteration   740 | Loss 0.018315 | Acc 100.00%
epoch   8 | iteration   760 | Loss 0.025911 | Acc 100.00%
epoch   8 | iteration   780 | Loss 0.014877 | Acc 100.00%
epoch   8 | iteration   800 | Loss 0.023929 | Acc 100.00%
epoch   8 | iteration   820 | Loss 0.039121 | Acc 98.44%
epoch   8 | iteration   840 | Loss 0.016893 | Acc 100.00%
epoch   8 | iteration   860 | Loss 0.024683 | Acc 100.00%
epoch   8 | iteration   880 | Loss 0.008733 | Acc 100.00%
epoch   8 | iteration   900 | Loss 0.026711 | Acc 100.00%
epoch   8 | iteration   920 | Loss 0.030530 | Acc 98.44%
epoch   8 | iteration   940 | Loss 0.016945 | Acc 100.00%
epoch   8 | iteration   960 | Loss 0.011959 | Acc 100.00%
epoch   8 | iteration   980 | Loss 0.013638 | Acc 100.00%
epoch   8 | iteration  1000 | Loss 0.023808 | Acc 100.00%
epoch   8 | iteration  1020 | Loss 0.020049 | Acc 100.00%
epoch   8 | iteration  1040 | Loss 0.021320 | Acc 100.00%
epoch   8 | iteration  1060 | Loss 0.017897 | Acc 100.00%
epoch   8 | iteration  1080 | Loss 0.079023 | Acc 95.31%
epoch   8 | iteration  1100 | Loss 0.070326 | Acc 96.88%
epoch   8 | iteration  1120 | Loss 0.086094 | Acc 96.88%
epoch   8 | iteration  1140 | Loss 0.060510 | Acc 96.88%
epoch   8 | iteration  1160 | Loss 0.031831 | Acc 100.00%
epoch   8 | iteration  1180 | Loss 0.024498 | Acc 100.00%
epoch   8 | iteration  1200 | Loss 0.009995 | Acc 100.00%
epoch   8 | iteration  1220 | Loss 0.042926 | Acc 98.44%
epoch   8 | iteration  1240 | Loss 0.040085 | Acc 98.44%
epoch   8 | iteration  1260 | Loss 0.012342 | Acc 100.00%
epoch   8 | iteration  1280 | Loss 0.033495 | Acc 100.00%
epoch   8 | iteration  1300 | Loss 0.022830 | Acc 100.00%
epoch   8 | iteration  1320 | Loss 0.017529 | Acc 100.00%
epoch   8 | iteration  1340 | Loss 0.046388 | Acc 98.44%
epoch   8 | iteration  1360 | Loss 0.059743 | Acc 98.44%
epoch   8 | iteration  1380 | Loss 0.043805 | Acc 98.44%
epoch   8 | iteration  1400 | Loss 0.278825 | Acc 93.75%
epoch   8 | iteration  1420 | Loss 0.046641 | Acc 98.44%
epoch   8 | iteration  1440 | Loss 0.070816 | Acc 96.88%
epoch   8 | iteration  1460 | Loss 0.034451 | Acc 100.00%
epoch   8 | iteration  1480 | Loss 0.029561 | Acc 98.44%
epoch   8 | iteration  1500 | Loss 0.100842 | Acc 96.88%
epoch   8 | iteration  1520 | Loss 0.078489 | Acc 96.88%
epoch   8 | iteration  1540 | Loss 0.035990 | Acc 100.00%
epoch   8 | iteration  1560 | Loss 0.027825 | Acc 100.00%
Average Training Loss of Epoch 8: 0.036189 | Acc: 99.18%
Average Validation Loss of Epoch 8: 0.956072 | Acc: 75.85%
####################Epoch 8 Model Saved#####################
epoch   9 | iteration    20 | Loss 0.009163 | Acc 100.00%
epoch   9 | iteration    40 | Loss 0.038327 | Acc 100.00%
epoch   9 | iteration    60 | Loss 0.028295 | Acc 100.00%
epoch   9 | iteration    80 | Loss 0.030194 | Acc 100.00%
epoch   9 | iteration   100 | Loss 0.021258 | Acc 100.00%
epoch   9 | iteration   120 | Loss 0.008679 | Acc 100.00%
epoch   9 | iteration   140 | Loss 0.021096 | Acc 100.00%
epoch   9 | iteration   160 | Loss 0.040856 | Acc 98.44%
epoch   9 | iteration   180 | Loss 0.032877 | Acc 98.44%
epoch   9 | iteration   200 | Loss 0.026161 | Acc 100.00%
epoch   9 | iteration   220 | Loss 0.006176 | Acc 100.00%
epoch   9 | iteration   240 | Loss 0.017014 | Acc 100.00%
epoch   9 | iteration   260 | Loss 0.008111 | Acc 100.00%
epoch   9 | iteration   280 | Loss 0.019952 | Acc 100.00%
epoch   9 | iteration   300 | Loss 0.037686 | Acc 98.44%
epoch   9 | iteration   320 | Loss 0.025307 | Acc 98.44%
epoch   9 | iteration   340 | Loss 0.020041 | Acc 100.00%
epoch   9 | iteration   360 | Loss 0.078113 | Acc 96.88%
epoch   9 | iteration   380 | Loss 0.007059 | Acc 100.00%
epoch   9 | iteration   400 | Loss 0.011413 | Acc 100.00%
epoch   9 | iteration   420 | Loss 0.033352 | Acc 98.44%
epoch   9 | iteration   440 | Loss 0.021330 | Acc 100.00%
epoch   9 | iteration   460 | Loss 0.027930 | Acc 98.44%
epoch   9 | iteration   480 | Loss 0.057992 | Acc 98.44%
epoch   9 | iteration   500 | Loss 0.013155 | Acc 100.00%
epoch   9 | iteration   520 | Loss 0.014673 | Acc 100.00%
epoch   9 | iteration   540 | Loss 0.076977 | Acc 96.88%
epoch   9 | iteration   560 | Loss 0.046923 | Acc 98.44%
epoch   9 | iteration   580 | Loss 0.064745 | Acc 96.88%
epoch   9 | iteration   600 | Loss 0.021650 | Acc 100.00%
epoch   9 | iteration   620 | Loss 0.016882 | Acc 100.00%
epoch   9 | iteration   640 | Loss 0.015407 | Acc 100.00%
epoch   9 | iteration   660 | Loss 0.008444 | Acc 100.00%
epoch   9 | iteration   680 | Loss 0.038952 | Acc 98.44%
epoch   9 | iteration   700 | Loss 0.019916 | Acc 100.00%
epoch   9 | iteration   720 | Loss 0.013891 | Acc 100.00%
epoch   9 | iteration   740 | Loss 0.017043 | Acc 100.00%
epoch   9 | iteration   760 | Loss 0.016832 | Acc 100.00%
epoch   9 | iteration   780 | Loss 0.027157 | Acc 98.44%
epoch   9 | iteration   800 | Loss 0.008293 | Acc 100.00%
epoch   9 | iteration   820 | Loss 0.042209 | Acc 98.44%
epoch   9 | iteration   840 | Loss 0.014966 | Acc 100.00%
epoch   9 | iteration   860 | Loss 0.147557 | Acc 98.44%
epoch   9 | iteration   880 | Loss 0.069774 | Acc 96.88%
epoch   9 | iteration   900 | Loss 0.193562 | Acc 93.75%
epoch   9 | iteration   920 | Loss 0.025273 | Acc 100.00%
epoch   9 | iteration   940 | Loss 0.015951 | Acc 100.00%
epoch   9 | iteration   960 | Loss 0.028827 | Acc 100.00%
epoch   9 | iteration   980 | Loss 0.066037 | Acc 98.44%
epoch   9 | iteration  1000 | Loss 0.057592 | Acc 98.44%
epoch   9 | iteration  1020 | Loss 0.026836 | Acc 98.44%
epoch   9 | iteration  1040 | Loss 0.149782 | Acc 96.88%
epoch   9 | iteration  1060 | Loss 0.045053 | Acc 96.88%
epoch   9 | iteration  1080 | Loss 0.033140 | Acc 98.44%
epoch   9 | iteration  1100 | Loss 0.023903 | Acc 100.00%
epoch   9 | iteration  1120 | Loss 0.018849 | Acc 100.00%
epoch   9 | iteration  1140 | Loss 0.044801 | Acc 100.00%
epoch   9 | iteration  1160 | Loss 0.018225 | Acc 100.00%
epoch   9 | iteration  1180 | Loss 0.086576 | Acc 96.88%
epoch   9 | iteration  1200 | Loss 0.025693 | Acc 100.00%
epoch   9 | iteration  1220 | Loss 0.064386 | Acc 98.44%
epoch   9 | iteration  1240 | Loss 0.024631 | Acc 100.00%
epoch   9 | iteration  1260 | Loss 0.023635 | Acc 100.00%
epoch   9 | iteration  1280 | Loss 0.036413 | Acc 98.44%
epoch   9 | iteration  1300 | Loss 0.013967 | Acc 100.00%
epoch   9 | iteration  1320 | Loss 0.045553 | Acc 98.44%
epoch   9 | iteration  1340 | Loss 0.009654 | Acc 100.00%
epoch   9 | iteration  1360 | Loss 0.022389 | Acc 100.00%
epoch   9 | iteration  1380 | Loss 0.015400 | Acc 100.00%
epoch   9 | iteration  1400 | Loss 0.049990 | Acc 96.88%
epoch   9 | iteration  1420 | Loss 0.018483 | Acc 100.00%
epoch   9 | iteration  1440 | Loss 0.017644 | Acc 100.00%
epoch   9 | iteration  1460 | Loss 0.010978 | Acc 100.00%
epoch   9 | iteration  1480 | Loss 0.021868 | Acc 100.00%
epoch   9 | iteration  1500 | Loss 0.018192 | Acc 100.00%
epoch   9 | iteration  1520 | Loss 0.021230 | Acc 100.00%
epoch   9 | iteration  1540 | Loss 0.061300 | Acc 98.44%
epoch   9 | iteration  1560 | Loss 0.016226 | Acc 100.00%
Average Training Loss of Epoch 9: 0.031486 | Acc: 99.32%
Average Validation Loss of Epoch 9: 1.100577 | Acc: 73.18%
####################Epoch 9 Model Saved#####################
epoch  10 | iteration    20 | Loss 0.025857 | Acc 98.44%
epoch  10 | iteration    40 | Loss 0.021455 | Acc 100.00%
epoch  10 | iteration    60 | Loss 0.042893 | Acc 98.44%
epoch  10 | iteration    80 | Loss 0.017643 | Acc 100.00%
epoch  10 | iteration   100 | Loss 0.148379 | Acc 98.44%
epoch  10 | iteration   120 | Loss 0.020165 | Acc 100.00%
epoch  10 | iteration   140 | Loss 0.009995 | Acc 100.00%
epoch  10 | iteration   160 | Loss 0.018311 | Acc 100.00%
epoch  10 | iteration   180 | Loss 0.024666 | Acc 100.00%
epoch  10 | iteration   200 | Loss 0.045438 | Acc 98.44%
epoch  10 | iteration   220 | Loss 0.015076 | Acc 100.00%
epoch  10 | iteration   240 | Loss 0.023186 | Acc 98.44%
epoch  10 | iteration   260 | Loss 0.010102 | Acc 100.00%
epoch  10 | iteration   280 | Loss 0.010056 | Acc 100.00%
epoch  10 | iteration   300 | Loss 0.010743 | Acc 100.00%
epoch  10 | iteration   320 | Loss 0.009094 | Acc 100.00%
epoch  10 | iteration   340 | Loss 0.015290 | Acc 100.00%
epoch  10 | iteration   360 | Loss 0.037739 | Acc 98.44%
epoch  10 | iteration   380 | Loss 0.021938 | Acc 98.44%
epoch  10 | iteration   400 | Loss 0.043792 | Acc 98.44%
epoch  10 | iteration   420 | Loss 0.010356 | Acc 100.00%
epoch  10 | iteration   440 | Loss 0.007006 | Acc 100.00%
epoch  10 | iteration   460 | Loss 0.022379 | Acc 100.00%
epoch  10 | iteration   480 | Loss 0.054158 | Acc 98.44%
epoch  10 | iteration   500 | Loss 0.009980 | Acc 100.00%
epoch  10 | iteration   520 | Loss 0.021253 | Acc 100.00%
epoch  10 | iteration   540 | Loss 0.010498 | Acc 100.00%
epoch  10 | iteration   560 | Loss 0.006051 | Acc 100.00%
epoch  10 | iteration   580 | Loss 0.021734 | Acc 98.44%
epoch  10 | iteration   600 | Loss 0.007741 | Acc 100.00%
epoch  10 | iteration   620 | Loss 0.016501 | Acc 100.00%
epoch  10 | iteration   640 | Loss 0.013406 | Acc 100.00%
epoch  10 | iteration   660 | Loss 0.006248 | Acc 100.00%
epoch  10 | iteration   680 | Loss 0.030502 | Acc 98.44%
epoch  10 | iteration   700 | Loss 0.005099 | Acc 100.00%
epoch  10 | iteration   720 | Loss 0.051210 | Acc 98.44%
epoch  10 | iteration   740 | Loss 0.006094 | Acc 100.00%
epoch  10 | iteration   760 | Loss 0.036090 | Acc 100.00%
epoch  10 | iteration   780 | Loss 0.040151 | Acc 98.44%
epoch  10 | iteration   800 | Loss 0.022312 | Acc 100.00%
epoch  10 | iteration   820 | Loss 0.018679 | Acc 100.00%
epoch  10 | iteration   840 | Loss 0.019456 | Acc 100.00%
epoch  10 | iteration   860 | Loss 0.028444 | Acc 98.44%
epoch  10 | iteration   880 | Loss 0.007560 | Acc 100.00%
epoch  10 | iteration   900 | Loss 0.004790 | Acc 100.00%
epoch  10 | iteration   920 | Loss 0.009074 | Acc 100.00%
epoch  10 | iteration   940 | Loss 0.021258 | Acc 100.00%
epoch  10 | iteration   960 | Loss 0.023970 | Acc 100.00%
epoch  10 | iteration   980 | Loss 0.020290 | Acc 100.00%
epoch  10 | iteration  1000 | Loss 0.011435 | Acc 100.00%
epoch  10 | iteration  1020 | Loss 0.008118 | Acc 100.00%
epoch  10 | iteration  1040 | Loss 0.031142 | Acc 98.44%
epoch  10 | iteration  1060 | Loss 0.035555 | Acc 100.00%
epoch  10 | iteration  1080 | Loss 0.057133 | Acc 98.44%
epoch  10 | iteration  1100 | Loss 0.011965 | Acc 100.00%
epoch  10 | iteration  1120 | Loss 0.077265 | Acc 98.44%
epoch  10 | iteration  1140 | Loss 0.028157 | Acc 100.00%
epoch  10 | iteration  1160 | Loss 0.007279 | Acc 100.00%
epoch  10 | iteration  1180 | Loss 0.020910 | Acc 100.00%
epoch  10 | iteration  1200 | Loss 0.022434 | Acc 98.44%
epoch  10 | iteration  1220 | Loss 0.011755 | Acc 100.00%
epoch  10 | iteration  1240 | Loss 0.012255 | Acc 100.00%
epoch  10 | iteration  1260 | Loss 0.024595 | Acc 100.00%
epoch  10 | iteration  1280 | Loss 0.253661 | Acc 95.31%
epoch  10 | iteration  1300 | Loss 0.105169 | Acc 96.88%
epoch  10 | iteration  1320 | Loss 0.093942 | Acc 96.88%
epoch  10 | iteration  1340 | Loss 0.189398 | Acc 95.31%
epoch  10 | iteration  1360 | Loss 0.041817 | Acc 98.44%
epoch  10 | iteration  1380 | Loss 0.027342 | Acc 100.00%
epoch  10 | iteration  1400 | Loss 0.020312 | Acc 100.00%
epoch  10 | iteration  1420 | Loss 0.012555 | Acc 100.00%
epoch  10 | iteration  1440 | Loss 0.034120 | Acc 98.44%
epoch  10 | iteration  1460 | Loss 0.010911 | Acc 100.00%
epoch  10 | iteration  1480 | Loss 0.037259 | Acc 100.00%
epoch  10 | iteration  1500 | Loss 0.063407 | Acc 98.44%
epoch  10 | iteration  1520 | Loss 0.026734 | Acc 98.44%
epoch  10 | iteration  1540 | Loss 0.056067 | Acc 96.88%
epoch  10 | iteration  1560 | Loss 0.015600 | Acc 100.00%
Average Training Loss of Epoch 10: 0.031544 | Acc: 99.28%
Average Validation Loss of Epoch 10: 0.906947 | Acc: 77.09%
####################Epoch 10 Model Saved####################
epoch  11 | iteration    20 | Loss 0.031131 | Acc 98.44%
epoch  11 | iteration    40 | Loss 0.039754 | Acc 98.44%
epoch  11 | iteration    60 | Loss 0.008735 | Acc 100.00%
epoch  11 | iteration    80 | Loss 0.009935 | Acc 100.00%
epoch  11 | iteration   100 | Loss 0.028905 | Acc 98.44%
epoch  11 | iteration   120 | Loss 0.009529 | Acc 100.00%
epoch  11 | iteration   140 | Loss 0.032867 | Acc 98.44%
epoch  11 | iteration   160 | Loss 0.005145 | Acc 100.00%
epoch  11 | iteration   180 | Loss 0.006331 | Acc 100.00%
epoch  11 | iteration   200 | Loss 0.031014 | Acc 98.44%
epoch  11 | iteration   220 | Loss 0.007857 | Acc 100.00%
epoch  11 | iteration   240 | Loss 0.010955 | Acc 100.00%
epoch  11 | iteration   260 | Loss 0.045232 | Acc 98.44%
epoch  11 | iteration   280 | Loss 0.026250 | Acc 98.44%
epoch  11 | iteration   300 | Loss 0.005090 | Acc 100.00%
epoch  11 | iteration   320 | Loss 0.012244 | Acc 100.00%
epoch  11 | iteration   340 | Loss 0.009010 | Acc 100.00%
epoch  11 | iteration   360 | Loss 0.007057 | Acc 100.00%
epoch  11 | iteration   380 | Loss 0.003900 | Acc 100.00%
epoch  11 | iteration   400 | Loss 0.009877 | Acc 100.00%
epoch  11 | iteration   420 | Loss 0.021766 | Acc 100.00%
epoch  11 | iteration   440 | Loss 0.016897 | Acc 100.00%
epoch  11 | iteration   460 | Loss 0.030487 | Acc 98.44%
epoch  11 | iteration   480 | Loss 0.030231 | Acc 98.44%
epoch  11 | iteration   500 | Loss 0.004553 | Acc 100.00%
epoch  11 | iteration   520 | Loss 0.011975 | Acc 100.00%
epoch  11 | iteration   540 | Loss 0.016962 | Acc 100.00%
epoch  11 | iteration   560 | Loss 0.035145 | Acc 98.44%
epoch  11 | iteration   580 | Loss 0.006628 | Acc 100.00%
